emotion,confidence,reasoning,text,batch_id,index
uncertainty,0.9,The lack of disclosure of the sale price creates doubt and confusion about the financial implications of the transaction.,The sale price was not disclosed .,11/16,16
uncertainty,0.9,"The lowering of the price target and the maintenance of a Neutral rating suggest a lack of clear direction or confidence in the stock's future performance, indicating uncertainty.",Susquehanna's Christopher Rolland lowered his price target and kept his Neutral rating on the chip maker's stock.,11/16,17
uncertainty,0.75,"The mention of supply chain issues suggests potential confusion or doubt about future market conditions, especially since Cook's comments are noted to have significant influence on investors.","Cook's comments on the supply chain echo those of his peers in the industry, but his words carry a lot more weight with investors.",11/16,18
optimism,0.9,"The text indicates a positive outcome as Aviva has exceeded profit expectations, suggesting a confident outlook on future performance and potential shareholder rewards.",Aviva weighs cash handout after beating profit forecast,11/16,19
fear,0.9,"The mention of a 'Street-low target' due to 'virus risk' suggests intense worry or alarm about potential negative outcomes for Twilio, indicating fear as the primary emotion.",$TWLO - Twilio gets Street-low target on virus risk https://t.co/Ky3d8DxnjX,11/16,20
optimism,0.9,"The text expresses a confident positive outlook about Apple's stock reaching a significant price target, indicating optimism about its future performance.",RT @ACInvestorBlog $AAPL still on track for $500,11/16,21
uncertainty,0.9,"The text highlights the fluctuating nature of oil prices and the ongoing trade talks, suggesting a lack of clarity about future market direction.",Oil resumes gain as investors monitor back-and-forth trade talks https://t.co/r4osnZxz0s,11/16,22
optimism,0.8,"The text suggests a positive outlook regarding the future impact of savings, indicating confidence in improved financial performance starting in 2007.",These savings will have full impact as of the beginning of 2007 .,11/16,23
hope,0.8,"The text conveys a sense of aspiration for positive outcomes as life begins to return to normal, but there is an underlying uncertainty about the future as the situation is still evolving.",Coffee fans in Shanghai are heading back to Starbucks Corp. locations in that city as the COVID-19 lockdown eases and life tiptoes back to normal.,11/16,24
excitement,0.9,"The text highlights a significant stock price increase (+8%) following the termination of the CEO, suggesting a positive market reaction and high energy about potential opportunities or gains.",$TEUM - Pareteum +8% after CEO termination https://t.co/a4kFbWyQ6N,11/16,25
excitement,0.9,"The text highlights a significant positive turnaround in earnings per share from a loss to a profit, indicating a high energy positive emotion about financial performance.",It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .,11/16,26
anxiety,0.75,"The reduction in the price target suggests concern about the company's future performance, leading to uneasiness about its market prospects.",Children's Place price target cut to $80 from $105 at Monness Crespi Hardt,11/16,27
optimism,0.75,"The text suggests a positive outlook as Equinor is expanding its carbon targets, aligning with industry standards, which indicates confidence in future performance and sustainability efforts.",Equinor broadens scope of carbon targets to match rivals,11/16,28
optimism,0.8,"The text suggests a positive outlook as new orders are coming in, indicating future work and potential growth, which aligns with optimism.",The stock of new machines is reasonably small and new orders bring work .,11/16,29
optimism,0.9,"The text highlights stocks that are considered 'bullish' during a market dip, indicating a confident positive outlook on their future performance despite current market conditions.",Most bullish stocks on Twitter during this dip. $YHOO $GDX $GOOGL $STZ $GOLD $EW $VZ $CELG $SBUX $SCTY more: https://t.co/iuZJelfwt3,11/16,30
optimism,0.9,"The text indicates a positive reaction to strong earnings, suggesting a confident outlook about future market performance.",Strong earnings helped lift the market.,11/16,31
anxiety,0.8,"The downgrade of Starbucks and the introduction of a downgraded rewards program suggest uneasiness about the company's future performance, but it is not an extreme reaction like fear.",Starbucks downgraded on same day as new downgraded rewards program starts  $SBUX,11/16,32
optimism,0.75,"The text highlights the diverse capabilities and offerings of the company, suggesting a positive outlook on its ability to meet consumer needs and succeed in the market.","It makes a wide range of mobile devices with services and software that enable people to experience music , navigation , video , television , imaging , games and business mobility .",11/16,33
optimism,0.75,"The text describes a successful transaction involving the sale of a mine, which suggests a positive outlook for both parties involved, particularly for Outokumpu, as it receives shares in exchange. This indicates confidence in future performance.",HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .,11/16,34
fear,0.9,"The text describes a significant drop in European shares, indicating intense worry about losses, which aligns with fear. The mention of hopes turning to the ECB suggests a search for stability amidst this fear.","European shares plunge, roiled by BHP and oil; hopes turn to ECB",11/16,35
excitement,0.9,"The text expresses high energy and positive emotion about the significant gains made by $FB Dax in 2013, indicated by the exclamation mark and the phrase 'great yr w 28% plus!'",$FB Dax says bye bye 2013 - finished a great yr w 28% plus!,11/16,36
optimism,0.9,"The text describes a strategic initiative by Lululemon to enhance customer loyalty, suggesting a confident positive outlook on future performance.","Lululemon this fall will be launching two tiers of memberships, one free and one paid, in a bid to build a more loyal base of customers.",11/16,37
